artifact_id,region_id,block_id,block_row,block_col,longitude,latitude,month,product_id,eligible_land_cell_days,valid_cell_days,detected_cell_days,native_rate_per_1000,support_fraction,observation_status,comparison_status,investigation_priority
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c064,44,64,95.22605,26.29167,2023-03,myd14a1_061_aqua,3100,2383,0,0.0,0.76871,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c065,44,65,95.319,26.29167,2023-03,myd14a1_061_aqua,3100,2323,0,0.0,0.749355,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c066,44,66,95.41195,26.29167,2023-03,myd14a1_061_aqua,3100,2326,6,2.5795,0.750323,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c067,44,67,95.5049,26.29167,2023-03,myd14a1_061_aqua,3100,2483,34,13.6931,0.800968,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c068,44,68,95.59785,26.29167,2023-03,myd14a1_061_aqua,3100,2498,15,6.0048,0.805806,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c069,44,69,95.6908,26.29167,2023-03,myd14a1_061_aqua,3100,2450,0,0.0,0.790323,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c070,44,70,95.78375,26.29167,2023-03,myd14a1_061_aqua,3100,2358,0,0.0,0.760645,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c071,44,71,95.87669,26.29167,2023-03,myd14a1_061_aqua,3100,2543,0,0.0,0.820323,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c072,44,72,95.96964,26.29167,2023-03,myd14a1_061_aqua,2480,2074,0,0.0,0.83629,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c073,44,73,96.06259,26.29167,2023-03,myd14a1_061_aqua,93,79,0,0.0,0.849462,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r045_c040,45,40,92.9286,26.20833,2023-03,myd14a1_061_aqua,31,25,0,0.0,0.806452,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r045_c041,45,41,93.02149,26.20833,2023-03,myd14a1_061_aqua,2263,2001,0,0.0,0.884224,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r045_c042,45,42,93.11437,26.20833,2023-03,myd14a1_061_aqua,3100,2760,0,0.0,0.890323,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r045_c043,45,43,93.20725,26.20833,2023-03,myd14a1_061_aqua,3100,2734,3,1.0973,0.881935,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r045_c044,45,44,93.30013,26.20833,2023-03,myd14a1_061_aqua,3100,2604,3,1.1521,0.84,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r045_c045,45,45,93.39302,26.20833,2023-03,myd14a1_061_aqua,3100,2455,23,9.3686,0.791935,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r045_c046,45,46,93.4859,26.20833,2023-03,myd14a1_061_aqua,3100,2532,9,3.5545,0.816774,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r045_c047,45,47,93.57878,26.20833,2023-03,myd14a1_061_aqua,3100,2495,3,1.2024,0.804839,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r045_c048,45,48,93.67166,26.20833,2023-03,myd14a1_061_aqua,3100,2455,3,1.222,0.791935,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r045_c049,45,49,93.76454,26.20833,2023-03,myd14a1_061_aqua,3100,2498,0,0.0,0.805806,available,calibration_not_released,unavailable
