latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
0.50218,123.21048,320.69,1.07,1.03,2026-09-18,0733,A,67,6.1NRT,299.78,11.22,D
0.49961,123.00418,311.44,1.05,1.02,2026-09-18,0733,A,0,6.1NRT,297.82,7.17,D
0.49828,122.9951,310.97,1.05,1.02,2026-09-18,0733,A,44,6.1NRT,297.51,6.64,D
0.75878,124.14094,313.09,1.19,1.08,2026-09-18,0733,A,49,6.1NRT,297.79,7.69,D
0.76674,124.12924,311.94,1.19,1.08,2026-09-18,0733,A,21,6.1NRT,298.01,5.52,D
0.72641,123.72516,312.76,1.13,1.06,2026-09-18,0733,A,46,6.1NRT,297.72,5.7,D
0.76645,123.93167,314.71,1.16,1.07,2026-09-18,0733,A,46,6.1NRT,298.13,8.17,D
0.86163,124.35251,330.5,1.23,1.1,2026-09-18,0733,A,84,6.1NRT,296.11,34.95,D
0.77684,123.57245,312.47,1.11,1.05,2026-09-18,0733,A,54,6.1NRT,297.43,6.04,D
0.82202,123.81606,312.45,1.14,1.07,2026-09-18,0733,A,44,6.1NRT,297.23,6.32,D
-0.12376,117.39936,312.83,1.59,1.24,2026-09-18,0733,A,57,6.1NRT,294.74,11.08,D
0.71131,122.87676,319.57,1.05,1.02,2026-09-18,0733,A,72,6.1NRT,301.36,8.7,D
0.9169,124.19695,314.68,1.2,1.09,2026-09-18,0733,A,62,6.1NRT,298.89,8.02,D
0.80565,123.45081,311.99,1.1,1.05,2026-09-18,0733,A,51,6.1NRT,297.03,6.11,D
0.37642,120.1548,329.42,1.07,1.03,2026-09-18,0733,A,84,6.1NRT,293.3,27.97,D
-0.00635,117.41711,328.36,1.58,1.24,2026-09-18,0733,A,82,6.1NRT,295.97,40.74,D
1.08261,124.68255,328.35,1.29,1.13,2026-09-18,0733,A,41,6.1NRT,297.98,27.09,D
1.08097,124.67154,328.05,1.29,1.13,2026-09-18,0733,A,47,6.1NRT,297.31,25.93,D
1.08286,124.67694,332.14,1.29,1.13,2026-09-18,0733,A,78,6.1NRT,298.47,34.86,D
0.83891,122.98479,320.14,1.06,1.03,2026-09-18,0733,A,69,6.1NRT,297.72,12.41,D
0.8376,122.97581,324.15,1.06,1.03,2026-09-18,0733,A,74,6.1NRT,299.11,16.46,D
0.77726,122.56102,336.48,1.03,1.01,2026-09-18,0733,A,88,6.1NRT,299.28,31.48,D
0.77597,122.5522,319.57,1.03,1.01,2026-09-18,0733,A,40,6.1NRT,299.06,9.75,D
1.09426,124.68629,320.67,1.29,1.13,2026-09-18,0733,A,71,6.1NRT,296.58,17.29,D
1.09267,124.67532,323.99,1.29,1.13,2026-09-18,0733,A,78,6.1NRT,297.4,22.36,D
0.78609,122.55968,320.96,1.03,1.01,2026-09-18,0733,A,55,6.1NRT,297.62,12.5,D
0.88515,122.98811,318.31,1.06,1.03,2026-09-18,0733,A,60,6.1NRT,301.31,7.85,D
0.93236,123.24653,311.4,1.08,1.04,2026-09-18,0733,A,42,6.1NRT,298.35,5.39,D
0.56466,120.42468,330.55,1.05,1.02,2026-09-18,0733,A,85,6.1NRT,296.03,26.99,D
0.22427,117.40757,311.29,1.57,1.23,2026-09-18,0733,A,54,6.1NRT,293.83,10.83,D
0.93139,121.41216,324.62,1,1,2026-09-18,0733,A,80,6.1NRT,292.53,15.88,D
1.4552,124.90975,321.7,1.35,1.15,2026-09-18,0733,A,74,6.1NRT,299.55,17.49,D
0.88423,120.84766,323.99,1.02,1.01,2026-09-18,0733,A,80,6.1NRT,299.49,15.11,D
0.40448,117.45161,312.1,1.55,1.23,2026-09-18,0733,A,57,6.1NRT,295.34,10.7,D
0.40251,117.43858,314.54,1.55,1.23,2026-09-18,0733,A,64,6.1NRT,295.21,14.56,D
1.5484,125.13456,314.37,1.41,1.17,2026-09-18,0733,A,56,6.1NRT,298.11,11.2,D
1.5466,125.12211,312.17,1.4,1.17,2026-09-18,0733,A,38,6.1NRT,299.01,8.99,D
1.11523,121.28394,312.48,1,1,2026-09-18,0733,A,56,6.1NRT,291.05,7.37,D
1.26266,121.45404,311.96,1,1,2026-09-18,0733,A,0,6.1NRT,295.35,5.45,D
1.00905,118.87994,316.4,1.22,1.1,2026-09-18,0733,A,69,6.1NRT,293.74,13.54,D
1.00749,118.86948,309.18,1.22,1.1,2026-09-18,0733,A,45,6.1NRT,293.84,5.96,D
0.94572,118.45566,308.45,1.29,1.13,2026-09-18,0733,A,33,6.1NRT,293.89,5.61,D
0.84903,117.66723,311.32,1.47,1.2,2026-09-18,0733,A,58,6.1NRT,294.83,8.06,D
0.84715,117.65453,332.42,1.47,1.2,2026-09-18,0733,A,86,6.1NRT,295.44,46.79,D
1.04906,118.81932,317.92,1.22,1.1,2026-09-18,0733,A,34,6.1NRT,294.87,13.02,D
1.0542,118.82276,321.34,1.22,1.1,2026-09-18,0733,A,31,6.1NRT,295.2,16.51,D
1.39011,118.3359,313.02,1.3,1.13,2026-09-18,0733,A,62,6.1NRT,295.94,8.01,D
1.44954,118.32127,314.67,1.3,1.13,2026-09-18,0733,A,66,6.1NRT,296.59,8.33,D
1.50355,118.20911,322.92,1.32,1.14,2026-09-18,0733,A,78,6.1NRT,296.66,20.23,D
1.55063,118.24185,309.8,1.31,1.13,2026-09-18,0733,A,0,6.1NRT,291.14,5.89,D
1.60129,117.96904,317.34,1.36,1.16,2026-09-18,0733,A,36,6.1NRT,297.08,10.58,D
1.61315,117.97936,316.58,1.36,1.15,2026-09-18,0733,A,34,6.1NRT,296.98,9.72,D
2.7767,125.41355,310.7,1.54,1.22,2026-09-18,0733,A,27,6.1NRT,296.57,10.22,D
2.31783,117.95566,331.3,1.33,1.14,2026-09-18,0733,A,86,6.1NRT,291.03,39.51,D
2.31606,117.94409,323.58,1.33,1.14,2026-09-18,0733,A,77,6.1NRT,292.03,24.36,D
2.66799,117.62595,316.6,1.39,1.17,2026-09-18,0733,A,73,6.1NRT,292.82,16.83,D
2.89172,117.27156,317.16,1.46,1.19,2026-09-18,0733,A,73,6.1NRT,293.79,16.85,D
2.88983,117.25912,316.28,1.46,1.19,2026-09-18,0733,A,72,6.1NRT,293.63,15.76,D
-3.34958,105.4339,312.53,2.83,1.61,2026-09-18,0911,A,55,6.1NRT,293.31,29.26,D
-3.27722,105.31815,313.69,2.78,1.59,2026-09-18,0911,A,66,6.1NRT,293.44,30.84,D
-3.27093,105.30993,319.71,2.78,1.59,2026-09-18,0911,A,75,6.1NRT,293.35,50.72,D
-3.51694,102.91339,310.86,1.76,1.3,2026-09-18,0911,A,59,6.1NRT,292.67,14.57,D
-3.25624,103.10486,312.87,1.84,1.33,2026-09-18,0911,A,63,6.1NRT,294.15,14.21,D
0.52623,100.38944,314.68,1.34,1.15,2026-09-18,0911,A,69,6.1NRT,294.14,11.84,D
1.37896,127.53217,339.33,3.35,1.73,2026-09-18,1134,T,100,6.1NRT,291.81,242.37,N
1.37705,127.52654,340.93,3.35,1.73,2026-09-18,1134,T,100,6.1NRT,292.14,257.68,N
-11.97307,135.67467,313.46,1.27,1.12,2026-09-18,1132,T,87,6.1NRT,294.01,14,N
-11.96322,135.67334,306.05,1.27,1.12,2026-09-18,1132,T,66,6.1NRT,293.82,6.99,N
-10.61171,142.30751,317.47,1.42,1.18,2026-09-18,1132,T,94,6.1NRT,286.2,25.53,N
-8.89937,140.77847,301.19,1.21,1.09,2026-09-18,1132,T,30,6.1NRT,287.25,6.62,N
-8.43275,140.97224,314.6,1.25,1.11,2026-09-18,1132,T,90,6.1NRT,282.98,19.19,N
-8.4344,140.9612,315.59,1.25,1.11,2026-09-18,1132,T,92,6.1NRT,283.05,21.05,N
-8.43136,140.96573,325.58,1.25,1.11,2026-09-18,1132,T,100,6.1NRT,284.56,34.06,N
-8.33686,141.4807,300.21,1.36,1.15,2026-09-18,1132,T,12,6.1NRT,287.22,5.78,N
-7.46379,140.03241,306.9,1.14,1.07,2026-09-18,1132,T,40,6.1NRT,289.81,9.06,N
-4.10182,144.78516,308.33,2.88,1.62,2026-09-18,1132,T,74,6.1NRT,292.07,29.66,N
-4.09838,144.77922,304.64,2.88,1.62,2026-09-18,1132,T,61,6.1NRT,292.06,18.22,N
-4.07243,143.50952,303.43,2.28,1.46,2026-09-18,1134,T,55,6.1NRT,292.09,12.78,N
-3.81929,143.62338,316.63,2.35,1.48,2026-09-18,1134,T,94,6.1NRT,292.17,46.32,N
-3.82105,143.61717,311.5,2.35,1.48,2026-09-18,1134,T,83,6.1NRT,292.19,30.81,N
-4.07366,137.71739,301.13,1.01,1.01,2026-09-18,1134,T,37,6.1NRT,278.76,7.82,N
-4.06122,137.74255,301.22,1.01,1.01,2026-09-18,1134,T,39,6.1NRT,277.83,8.59,N
-3.46582,140.68681,301.74,1.41,1.18,2026-09-18,1134,T,16,6.1NRT,289.11,9.22,N
-3.51127,134.89517,301.43,1.13,1.06,2026-09-18,1134,T,41,6.1NRT,287.63,3.88,N
-3.36485,134.08223,302.01,1.24,1.11,2026-09-18,1134,T,16,6.1NRT,285.37,7.09,N
-3.36622,134.07213,305.72,1.24,1.11,2026-09-18,1134,T,49,6.1NRT,284.08,10.06,N
-3.35509,134.08119,313.7,1.24,1.11,2026-09-18,1134,T,88,6.1NRT,285.43,17.05,N
-3.30389,134.38683,311.83,1.19,1.09,2026-09-18,1134,T,83,6.1NRT,283.96,17.6,N
-3.02657,134.46577,315.79,1.17,1.08,2026-09-18,1134,T,92,6.1NRT,292.04,15.55,N
-3.01715,134.46417,306.91,1.17,1.08,2026-09-18,1134,T,70,6.1NRT,291.7,7.76,N
-2.89545,133.92989,309.45,1.25,1.11,2026-09-18,1134,T,77,6.1NRT,272.52,13.87,N
-2.95652,133.10509,305.99,1.42,1.18,2026-09-18,1134,T,66,6.1NRT,289.88,9.47,N
-2.95822,133.09268,310.68,1.42,1.18,2026-09-18,1134,T,81,6.1NRT,289.18,14.84,N
-2.93946,133.15283,306.83,1.41,1.17,2026-09-18,1134,T,69,6.1NRT,289.02,9.6,N
-2.79464,132.62668,307.28,1.53,1.22,2026-09-18,1134,T,26,6.1NRT,286.5,10.93,N
-2.79639,132.61362,306.61,1.53,1.22,2026-09-18,1134,T,22,6.1NRT,285.84,10.22,N
-2.78397,132.62491,306.93,1.53,1.22,2026-09-18,1134,T,25,6.1NRT,286.15,10.6,N
-3.34461,126.79531,301.07,4.61,1.97,2026-09-18,1134,T,30,6.1NRT,279.72,41.87,N
-2.1506,132.38606,301.97,1.56,1.23,2026-09-18,1134,T,27,6.1NRT,284.67,7.02,N
-2.15834,132.38142,302.3,1.56,1.23,2026-09-18,1134,T,30,6.1NRT,284.86,7.44,N
-2.13114,132.41901,304.71,1.55,1.23,2026-09-18,1134,T,61,6.1NRT,286.95,9.75,N
-2.133,132.40553,304.21,1.55,1.23,2026-09-18,1134,T,36,6.1NRT,287.41,8.8,N
25.69892,103.86455,300.7,1.11,1.05,2026-09-18,1321,T,32,6.1NRT,286.72,5.79,N
24.9989,98.06201,301.5,2.7,1.57,2026-09-18,1321,T,30,6.1NRT,289.03,19.13,N
7.38353,115.84879,310.63,2.02,1.39,2026-09-18,1314,T,72,6.1NRT,285.45,21.29,N
26.58455,104.90757,306.56,1.02,1.01,2026-09-18,1321,T,68,6.1NRT,287.79,8.9,N
26.57189,101.67033,312.25,1.4,1.17,2026-09-18,1321,T,84,6.1NRT,292.63,15.2,N
13.29316,109.11774,303.71,1,1,2026-09-18,1316,T,37,6.1NRT,290.51,4.71,N
23.37657,111.15534,307.14,1.54,1.22,2026-09-18,1318,T,62,6.1NRT,296.38,9.01,N
26.56972,101.65733,303.91,1.4,1.17,2026-09-18,1321,T,36,6.1NRT,291.94,6.77,N
26.58211,101.6685,321.03,1.4,1.17,2026-09-18,1321,T,100,6.1NRT,292.46,27.88,N
26.57978,101.65446,314.17,1.4,1.17,2026-09-18,1321,T,89,6.1NRT,292.4,18.46,N
-8.26889,123.5089,300.32,4.5,1.95,2026-09-18,1310,T,25,6.1NRT,289.34,30.65,N
-8.2866,112.15479,307.32,1.04,1.02,2026-09-18,1310,T,71,6.1NRT,292.99,7.7,N
-8.11652,112.92348,313.04,1,1,2026-09-18,1310,T,86,6.1NRT,284.12,14.26,N
-8.10771,112.9224,306.26,1,1,2026-09-18,1310,T,67,6.1NRT,279.1,9.86,N
-7.77701,114.19131,306.53,1.03,1.01,2026-09-18,1310,T,68,6.1NRT,292.88,5.98,N
-7.85555,113.28714,306.31,1,1,2026-09-18,1310,T,68,6.1NRT,293.6,5.21,N
-7.85677,113.27831,310.1,1,1,2026-09-18,1310,T,79,6.1NRT,293.6,7.74,N
-7.95455,112.23033,304.64,1.03,1.01,2026-09-18,1310,T,61,6.1NRT,291.23,6.05,N
-7.75083,113.24841,307.29,1,1,2026-09-18,1312,T,71,6.1NRT,293.77,5.55,N
-7.7721,112.28452,305.83,1.02,1.01,2026-09-18,1312,T,66,6.1NRT,292.44,5.39,N
-7.69788,112.28659,305.34,1.02,1.01,2026-09-18,1312,T,64,6.1NRT,292.58,4.72,N
-7.66023,112.3642,302.53,1.02,1.01,2026-09-18,1312,T,50,6.1NRT,292.39,3.33,N
-7.65838,112.09915,304.39,1.03,1.02,2026-09-18,1312,T,60,6.1NRT,292.61,4.18,N
-7.58109,112.40141,303.46,1.02,1.01,2026-09-18,1312,T,55,6.1NRT,293.31,3.22,N
-7.43106,112.62906,322.11,1.01,1,2026-09-18,1312,T,100,6.1NRT,294.05,17.93,N
-7.43227,112.62018,320.09,1.01,1,2026-09-18,1312,T,100,6.1NRT,293.85,15.9,N
-7.50992,112.04468,312.2,1.04,1.02,2026-09-18,1312,T,84,6.1NRT,294.02,8.94,N
-7.51114,112.03555,321.31,1.04,1.02,2026-09-18,1312,T,100,6.1NRT,293.83,17.35,N
-7.42879,112.43182,313.6,1.01,1.01,2026-09-18,1312,T,87,6.1NRT,294.36,9.94,N
-7.29156,112.1532,307.88,1.03,1.01,2026-09-18,1312,T,73,6.1NRT,294.54,5.62,N
-6.77038,111.24463,304.34,1.09,1.04,2026-09-18,1312,T,58,6.1NRT,294.12,4.03,N
-6.77168,111.23504,305.57,1.09,1.04,2026-09-18,1312,T,64,6.1NRT,293.99,4.83,N
-3.97414,114.68118,310.93,1.15,1.07,2026-09-18,1312,T,80,6.1NRT,293.82,9.86,N
-3.97555,114.6711,306.98,1.15,1.07,2026-09-18,1312,T,68,6.1NRT,294.06,6.42,N
-3.54211,116.36502,302.86,1.49,1.2,2026-09-18,1312,T,52,6.1NRT,292.55,6,N
-3.58241,114.77726,305.74,1.18,1.08,2026-09-18,1312,T,63,6.1NRT,293.68,6.19,N
-3.58386,114.76698,309.8,1.17,1.08,2026-09-18,1312,T,77,6.1NRT,294.17,9.8,N
-3.4152,115.10095,308.48,1.23,1.1,2026-09-18,1312,T,71,6.1NRT,293.51,8.17,N
-3.37251,115.32953,309.16,1.27,1.12,2026-09-18,1312,T,74,6.1NRT,292.82,9.98,N
-3.45122,114.67322,307.27,1.17,1.07,2026-09-18,1312,T,66,6.1NRT,294.21,7.64,N
-3.42756,114.77454,306.63,1.18,1.08,2026-09-18,1312,T,63,6.1NRT,294.67,6.38,N
-3.39905,114.77045,325.25,1.18,1.08,2026-09-18,1312,T,100,6.1NRT,295.92,26.53,N
-3.40914,114.69846,305.39,1.17,1.08,2026-09-18,1312,T,56,6.1NRT,294.18,5.61,N
-3.41058,114.68823,308.64,1.17,1.08,2026-09-18,1312,T,71,6.1NRT,294,8.18,N
-3.34342,115.09609,321.81,1.23,1.1,2026-09-18,1312,T,100,6.1NRT,293.56,23.31,N
-3.34494,115.08533,319.78,1.23,1.1,2026-09-18,1312,T,99,6.1NRT,293.51,20.47,N
-3.38809,114.77944,310.81,1.18,1.08,2026-09-18,1312,T,78,6.1NRT,294.51,9.67,N
-3.38954,114.7691,370.77,1.18,1.08,2026-09-18,1312,T,100,6.1NRT,299.83,148.59,N
-3.391,114.75878,332.87,1.18,1.08,2026-09-18,1312,T,100,6.1NRT,295.26,38.48,N
-3.38004,114.76775,313.17,1.18,1.08,2026-09-18,1312,T,85,6.1NRT,294.27,12.27,N
-3.2402,115.38958,315.11,1.29,1.13,2026-09-18,1312,T,89,6.1NRT,292.61,16.89,N
-3.24178,115.37824,324.89,1.29,1.13,2026-09-18,1312,T,100,6.1NRT,292.91,30.45,N
-3.23247,115.22998,310.33,1.26,1.12,2026-09-18,1312,T,77,6.1NRT,292.84,10.58,N
-3.25288,114.94645,311.04,1.21,1.09,2026-09-18,1312,T,79,6.1NRT,294.16,9.8,N
-3.24326,114.94508,318.15,1.21,1.09,2026-09-18,1312,T,96,6.1NRT,294.36,17.56,N
-4.5902,104.85293,302.93,2.9,1.62,2026-09-18,1312,T,39,6.1NRT,287.25,31.94,N
-3.40986,113.7038,312.66,1.06,1.03,2026-09-18,1312,T,83,6.1NRT,294.83,9.67,N
-3.40019,113.70551,305.06,1.06,1.03,2026-09-18,1312,T,48,6.1NRT,294.32,4.04,N
-4.58684,104.84605,302.55,2.9,1.62,2026-09-18,1312,T,38,6.1NRT,286.33,31.25,N
-3.23385,114.70306,312.27,1.18,1.08,2026-09-18,1312,T,83,6.1NRT,293.34,12.54,N
-3.12213,115.2867,315.08,1.28,1.12,2026-09-18,1312,T,90,6.1NRT,293.11,15.69,N
-3.12373,115.27544,306.27,1.27,1.12,2026-09-18,1312,T,62,6.1NRT,292.86,6.35,N
-3.16991,114.94994,311.9,1.22,1.1,2026-09-18,1312,T,82,6.1NRT,293.24,11.75,N
-3.17141,114.93931,330.23,1.21,1.1,2026-09-18,1312,T,100,6.1NRT,294.69,35.28,N
-3.17291,114.9287,323.54,1.21,1.09,2026-09-18,1312,T,100,6.1NRT,295.06,24.52,N
-3.17441,114.91811,306.58,1.21,1.09,2026-09-18,1312,T,40,6.1NRT,293.97,6.3,N
-3.17591,114.90753,308.63,1.21,1.09,2026-09-18,1312,T,71,6.1NRT,293.55,8.13,N
-3.16027,114.94856,304.34,1.22,1.1,2026-09-18,1312,T,49,6.1NRT,292.79,5.18,N
-3.16178,114.93793,338.59,1.21,1.1,2026-09-18,1312,T,100,6.1NRT,294.34,51.24,N
-3.16329,114.92733,319.06,1.21,1.09,2026-09-18,1312,T,98,6.1NRT,294.21,18.1,N
-3.16051,114.70775,305.89,1.18,1.08,2026-09-18,1312,T,61,6.1NRT,293.39,6.41,N
-3.25243,113.9076,337.99,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,296.78,42.55,N
-3.25374,113.89816,361.9,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,303.05,99.5,N
-3.25505,113.88873,328.72,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,298.51,27.22,N
-3.25636,113.8793,311.58,1.08,1.04,2026-09-18,1312,T,80,6.1NRT,295.45,8.85,N
-3.24332,113.90631,332.39,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,295.55,33.45,N
-3.24463,113.89687,343.64,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,298.8,52.3,N
-3.24595,113.88744,321.55,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,296.87,17.37,N
-3.24726,113.87801,312.5,1.08,1.04,2026-09-18,1312,T,78,6.1NRT,295.38,9.05,N
-3.23421,113.90502,322.35,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,295.03,19.9,N
-3.23552,113.89558,342.88,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,298.55,50.01,N
-3.23684,113.88615,313.3,1.08,1.04,2026-09-18,1312,T,81,6.1NRT,295.49,9.77,N
-3.15161,114.42723,313.8,1.14,1.06,2026-09-18,1312,T,87,6.1NRT,293.61,12.44,N
-3.15301,114.41726,304.61,1.14,1.06,2026-09-18,1312,T,53,6.1NRT,293.19,4.79,N
-3.22509,113.90373,317.56,1.08,1.04,2026-09-18,1312,T,95,6.1NRT,294.36,14.27,N
-3.22641,113.89429,357.58,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,299.76,85.17,N
-3.22773,113.88485,320.91,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,296.1,16.82,N
-3.21731,113.893,373,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,300.57,137.36,N
-3.21863,113.88356,341.77,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,298.97,47.4,N
-3.21995,113.87414,314.96,1.08,1.04,2026-09-18,1312,T,74,6.1NRT,295.47,10.14,N
-3.02881,115.15501,307.64,1.25,1.11,2026-09-18,1312,T,68,6.1NRT,294.41,6.43,N
-3.18947,114.02464,310.61,1.09,1.04,2026-09-18,1312,T,77,6.1NRT,294.13,8.82,N
-3.2082,113.89171,383.72,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,299.42,184.81,N
-3.20952,113.88228,377.78,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,303.49,156.63,N
-3.21085,113.87285,326.79,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,297.52,22.85,N
-3.21218,113.86343,310.77,1.08,1.04,2026-09-18,1312,T,37,6.1NRT,295.15,7.13,N
-3.19775,113.89986,321.62,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,294.92,17.19,N
-3.19909,113.89042,351.98,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,296.61,69.91,N
-3.20042,113.88098,374.48,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,304.33,142.32,N
-3.20175,113.87156,354.62,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,302.2,76.29,N
-3.20308,113.86214,321.55,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,296.12,17.69,N
-3.16524,114.07349,314.62,1.1,1.05,2026-09-18,1312,T,88,6.1NRT,295.62,11.83,N
-3.16656,114.06388,305.46,1.1,1.04,2026-09-18,1312,T,40,6.1NRT,294.16,4.35,N
-3.18883,113.90192,306.14,1.08,1.04,2026-09-18,1312,T,33,6.1NRT,294.3,4.59,N
-3.19013,113.89246,323.98,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,295.23,20.99,N
-3.19143,113.88302,361.48,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,300.26,96.89,N
-3.19273,113.87359,360.94,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,303.45,95.48,N
-3.19403,113.86416,332.91,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,297.9,32.63,N
-3.15605,114.07218,322.81,1.1,1.05,2026-09-18,1312,T,100,6.1NRT,296.44,20.74,N
-3.17972,113.90062,306.8,1.08,1.04,2026-09-18,1312,T,24,6.1NRT,294.38,4.95,N
-3.18102,113.89117,321.91,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,294.99,18.39,N
-3.18232,113.88173,360.43,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,297.54,93.44,N
-3.18362,113.8723,377.22,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,303.34,155.15,N
-3.18492,113.86287,337.27,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,296.39,39.76,N
-3.17191,113.88988,320.74,1.08,1.04,2026-09-18,1312,T,99,6.1NRT,295.2,15.52,N
-3.17322,113.88044,403.02,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,299.36,299.2,N
-3.17452,113.871,414.33,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,302.66,386.1,N
-3.17582,113.86158,335.05,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,295.02,34.9,N
-3.43811,111.95857,305.22,1,1,2026-09-18,1312,T,41,6.1NRT,294.36,3.95,N
-3.1628,113.88859,315.17,1.08,1.04,2026-09-18,1312,T,32,6.1NRT,294.97,9.95,N
-3.16411,113.87914,326.52,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,293.99,21.84,N
-3.16542,113.86971,317.94,1.08,1.04,2026-09-18,1312,T,87,6.1NRT,294.36,11.68,N
-3.16672,113.86028,320.67,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,294.84,15.54,N
-3.16803,113.85087,312.85,1.08,1.04,2026-09-18,1312,T,36,6.1NRT,294.11,8.14,N
-3.18361,113.7385,310.55,1.07,1.03,2026-09-18,1312,T,77,6.1NRT,293.31,9.15,N
-3.43051,111.94857,307.08,1,1,2026-09-18,1312,T,66,6.1NRT,294.53,5.38,N
-3.15368,113.88729,314.48,1.08,1.04,2026-09-18,1312,T,35,6.1NRT,294.98,8.84,N
-3.15762,113.85899,381.06,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,298.54,170.76,N
-3.15893,113.84958,346.17,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,296.3,55.78,N
-3.13929,113.92384,316.68,1.08,1.04,2026-09-18,1312,T,55,6.1NRT,295.93,10.93,N
-3.14061,113.91437,319.24,1.08,1.04,2026-09-18,1312,T,80,6.1NRT,295.88,13.75,N
-3.14193,113.90491,315.91,1.08,1.04,2026-09-18,1312,T,39,6.1NRT,295.13,10.14,N
-3.14589,113.87656,346.9,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,295.59,56.96,N
-3.14721,113.86711,315.44,1.08,1.04,2026-09-18,1312,T,89,6.1NRT,293.97,9.25,N
-3.14852,113.85769,375.67,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,298.6,146.36,N
-3.14983,113.84829,348.18,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,299.89,60.04,N
-3.15114,113.83889,310.84,1.07,1.03,2026-09-18,1312,T,21,6.1NRT,294.73,6.7,N
-3.15638,113.80132,315.39,1.07,1.03,2026-09-18,1312,T,90,6.1NRT,295.25,12.31,N
-3.15769,113.79195,336.26,1.07,1.03,2026-09-18,1312,T,100,6.1NRT,297.77,38.59,N
-3.15899,113.78259,328.02,1.07,1.03,2026-09-18,1312,T,100,6.1NRT,296.86,26.1,N
-3.1603,113.77325,322.14,1.07,1.03,2026-09-18,1312,T,100,6.1NRT,296.34,19.43,N
-3.34306,112.45419,306.99,1,1,2026-09-18,1312,T,66,6.1NRT,294.51,5.13,N
-3.11683,114.01774,307.2,1.09,1.04,2026-09-18,1312,T,58,6.1NRT,293.68,6.23,N
-3.13016,113.92255,331.73,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,298.25,27.73,N
-3.13149,113.91308,333.85,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,298.07,31.46,N
-3.13281,113.90362,322.2,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,295.69,15.61,N
-3.13678,113.87527,363.45,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,295.15,101.21,N
-3.1381,113.86584,323.23,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,293.87,17.72,N
-3.14073,113.84701,331.46,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,295.93,29.06,N
-3.14205,113.8376,312.6,1.07,1.03,2026-09-18,1312,T,41,6.1NRT,294.61,7.98,N
-3.14861,113.79066,336.77,1.07,1.03,2026-09-18,1312,T,100,6.1NRT,298.31,39.34,N
-3.14992,113.7813,360.06,1.07,1.03,2026-09-18,1312,T,100,6.1NRT,303.33,92.28,N
-3.15123,113.77196,379.49,1.07,1.03,2026-09-18,1312,T,100,6.1NRT,305.57,164.24,N
-3.15253,113.76262,316.19,1.07,1.03,2026-09-18,1312,T,92,6.1NRT,293.94,13.26,N
-3.04417,114.46687,306.49,1.15,1.07,2026-09-18,1312,T,63,6.1NRT,293.91,6.05,N
-3.04559,114.45683,308.81,1.15,1.07,2026-09-18,1312,T,72,6.1NRT,293.78,7.96,N
-3.10497,114.03558,337.99,1.1,1.04,2026-09-18,1312,T,100,6.1NRT,299.27,42.85,N
-3.10632,114.02601,320.49,1.09,1.04,2026-09-18,1312,T,100,6.1NRT,295.84,17.81,N
